RecordType,StartTime,Demand
VD,2024-10-15T16:55:00Z,35424
VD,2024-10-15T17:00:00Z,35484
VD,2024-10-15T17:05:00Z,35885
VD,2024-10-15T17:10:00Z,35847
VD,2024-10-15T17:15:00Z,35978
VD,2024-10-15T17:20:00Z,36112
VD,2024-10-15T17:25:00Z,36352
VD,2024-10-15T17:30:00Z,36337
VD,2024-10-15T17:35:00Z,36230
VD,2024-10-15T17:40:00Z,36160
VD,2024-10-15T17:45:00Z,36079
VD,2024-10-15T17:50:00Z,35976
VD,2024-10-15T17:55:00Z,35932
VD,2024-10-15T18:00:00Z,36342
VD,2024-10-15T18:05:00Z,36344
VD,2024-10-15T18:10:00Z,36214
VD,2024-10-15T18:15:00Z,35958
VD,2024-10-15T18:20:00Z,35754
VD,2024-10-15T18:25:00Z,35502
VD,2024-10-15T18:30:00Z,35351
VD,2024-10-15T18:35:00Z,35186
VD,2024-10-15T18:40:00Z,34991
VD,2024-10-15T18:45:00Z,34839
VD,2024-10-15T18:50:00Z,34467
VD,2024-10-15T18:55:00Z,34301
VD,2024-10-15T19:00:00Z,34377
VD,2024-10-15T19:05:00Z,34040
VD,2024-10-15T19:10:00Z,33597
VD,2024-10-15T19:15:00Z,33213
VD,2024-10-15T19:20:00Z,33071
VD,2024-10-15T19:25:00Z,32900
VD,2024-10-15T19:30:00Z,32694
VD,2024-10-15T19:35:00Z,32380
VD,2024-10-15T19:40:00Z,32084
VD,2024-10-15T19:45:00Z,31559
VD,2024-10-15T19:50:00Z,31411
VD,2024-10-15T19:55:00Z,31249
VD,2024-10-15T20:00:00Z,31018
VD,2024-10-15T20:05:00Z,30740
VD,2024-10-15T20:10:00Z,30451
VD,2024-10-15T20:15:00Z,30194
VD,2024-10-15T20:20:00Z,29878
VD,2024-10-15T20:25:00Z,29608
VD,2024-10-15T20:30:00Z,29427
VD,2024-10-15T20:35:00Z,29302
VD,2024-10-15T20:40:00Z,29092
VD,2024-10-15T20:45:00Z,28815
VD,2024-10-15T20:50:00Z,28616
VD,2024-10-15T20:55:00Z,28303
VD,2024-10-15T21:00:00Z,27818
VD,2024-10-15T21:05:00Z,27574
VD,2024-10-15T21:10:00Z,27493
VD,2024-10-15T21:15:00Z,27429
VD,2024-10-15T21:20:00Z,27353
VD,2024-10-15T21:25:00Z,27165
VD,2024-10-15T21:30:00Z,26921
VD,2024-10-15T21:35:00Z,26922
VD,2024-10-15T21:40:00Z,26952
VD,2024-10-15T21:45:00Z,26927
VD,2024-10-15T21:50:00Z,26628
VD,2024-10-15T21:55:00Z,26042
VD,2024-10-15T22:00:00Z,25325
VD,2024-10-15T22:05:00Z,25182
VD,2024-10-15T22:10:00Z,25173
VD,2024-10-15T22:15:00Z,25164
VD,2024-10-15T22:20:00Z,25071
VD,2024-10-15T22:25:00Z,24869
VD,2024-10-15T22:30:00Z,24786
VD,2024-10-15T22:35:00Z,24593
VD,2024-10-15T22:40:00Z,24537
VD,2024-10-15T22:45:00Z,24626
VD,2024-10-15T22:50:00Z,24740
VD,2024-10-15T22:55:00Z,24612
VD,2024-10-15T23:00:00Z,24362
VD,2024-10-15T23:05:00Z,24297
VD,2024-10-15T23:10:00Z,24248
VD,2024-10-15T23:15:00Z,24129
VD,2024-10-15T23:20:00Z,24004
VD,2024-10-15T23:25:00Z,23889
VD,2024-10-15T23:30:00Z,23882
VD,2024-10-15T23:35:00Z,23924
VD,2024-10-15T23:40:00Z,23930
VD,2024-10-15T23:45:00Z,23797
VD,2024-10-15T23:50:00Z,23610
VD,2024-10-15T23:55:00Z,23542
VD,2024-10-16T00:00:00Z,23697
VD,2024-10-16T00:05:00Z,23710
VD,2024-10-16T00:10:00Z,23687
VD,2024-10-16T00:15:00Z,23668
VD,2024-10-16T00:20:00Z,23737
VD,2024-10-16T00:25:00Z,23681
VD,2024-10-16T00:30:00Z,23714
VD,2024-10-16T00:35:00Z,23856
VD,2024-10-16T00:40:00Z,23993
VD,2024-10-16T00:45:00Z,23985
VD,2024-10-16T00:50:00Z,23833
VD,2024-10-16T00:55:00Z,23700
VD,2024-10-16T01:00:00Z,23592
VD,2024-10-16T01:05:00Z,23601
VD,2024-10-16T01:10:00Z,23646
VD,2024-10-16T01:15:00Z,23576
VD,2024-10-16T01:20:00Z,23575
VD,2024-10-16T01:25:00Z,23586
VD,2024-10-16T01:30:00Z,23703
VD,2024-10-16T01:35:00Z,23477
VD,2024-10-16T01:40:00Z,23412
VD,2024-10-16T01:45:00Z,23438
VD,2024-10-16T01:50:00Z,23408
VD,2024-10-16T01:55:00Z,23376
VD,2024-10-16T02:00:00Z,23428
VD,2024-10-16T02:05:00Z,23488
VD,2024-10-16T02:10:00Z,23409
VD,2024-10-16T02:15:00Z,23439
VD,2024-10-16T02:20:00Z,23425
VD,2024-10-16T02:25:00Z,23400
VD,2024-10-16T02:30:00Z,23411
VD,2024-10-16T02:35:00Z,23359
VD,2024-10-16T02:40:00Z,23312
VD,2024-10-16T02:45:00Z,23305
VD,2024-10-16T02:50:00Z,23310
VD,2024-10-16T02:55:00Z,23245
VD,2024-10-16T03:00:00Z,23066
VD,2024-10-16T03:05:00Z,22933
VD,2024-10-16T03:10:00Z,22975
VD,2024-10-16T03:15:00Z,23018
VD,2024-10-16T03:20:00Z,23027
VD,2024-10-16T03:25:00Z,23070
VD,2024-10-16T03:30:00Z,23218
VD,2024-10-16T03:35:00Z,23150
VD,2024-10-16T03:40:00Z,23174
VD,2024-10-16T03:45:00Z,23283
VD,2024-10-16T03:50:00Z,23307
VD,2024-10-16T03:55:00Z,23289
VD,2024-10-16T04:00:00Z,23143
VD,2024-10-16T04:05:00Z,23177
VD,2024-10-16T04:10:00Z,23195
VD,2024-10-16T04:15:00Z,23409
VD,2024-10-16T04:20:00Z,23477
VD,2024-10-16T04:25:00Z,23535
VD,2024-10-16T04:30:00Z,23586
VD,2024-10-16T04:35:00Z,23670
VD,2024-10-16T04:40:00Z,23722
VD,2024-10-16T04:45:00Z,23882
VD,2024-10-16T04:50:00Z,24049
VD,2024-10-16T04:55:00Z,24483
VD,2024-10-16T05:00:00Z,25213
VD,2024-10-16T05:05:00Z,25672
VD,2024-10-16T05:10:00Z,25856
VD,2024-10-16T05:15:00Z,26124
VD,2024-10-16T05:20:00Z,26464
VD,2024-10-16T05:25:00Z,26762
VD,2024-10-16T05:30:00Z,27038
VD,2024-10-16T05:35:00Z,27176
VD,2024-10-16T05:40:00Z,27254
VD,2024-10-16T05:45:00Z,27511
VD,2024-10-16T05:50:00Z,27964
VD,2024-10-16T05:55:00Z,28448
VD,2024-10-16T06:00:00Z,29047
VD,2024-10-16T06:05:00Z,29867
VD,2024-10-16T06:10:00Z,30261
VD,2024-10-16T06:15:00Z,30468
VD,2024-10-16T06:20:00Z,30813
VD,2024-10-16T06:25:00Z,31068
VD,2024-10-16T06:30:00Z,31376
VD,2024-10-16T06:35:00Z,31760
VD,2024-10-16T06:40:00Z,31905
VD,2024-10-16T06:45:00Z,31938
VD,2024-10-16T06:50:00Z,32090
VD,2024-10-16T06:55:00Z,32322
VD,2024-10-16T07:00:00Z,32789
VD,2024-10-16T07:05:00Z,33103
VD,2024-10-16T07:10:00Z,33169
VD,2024-10-16T07:15:00Z,33219
VD,2024-10-16T07:20:00Z,32029
VD,2024-10-16T07:25:00Z,33207
VD,2024-10-16T07:30:00Z,33239
VD,2024-10-16T07:35:00Z,33263
VD,2024-10-16T07:40:00Z,33428
VD,2024-10-16T07:45:00Z,33435
VD,2024-10-16T07:50:00Z,33460
VD,2024-10-16T07:55:00Z,33646
VD,2024-10-16T08:00:00Z,33995
VD,2024-10-16T08:05:00Z,34171
VD,2024-10-16T08:10:00Z,34216
VD,2024-10-16T08:15:00Z,34210
VD,2024-10-16T08:20:00Z,34276
VD,2024-10-16T08:25:00Z,34190
VD,2024-10-16T08:30:00Z,34241
VD,2024-10-16T08:35:00Z,34291
VD,2024-10-16T08:40:00Z,34471
VD,2024-10-16T08:45:00Z,34567
VD,2024-10-16T08:50:00Z,34603
VD,2024-10-16T08:55:00Z,34493
VD,2024-10-16T09:00:00Z,34513
VD,2024-10-16T09:05:00Z,34585
VD,2024-10-16T09:10:00Z,34623
VD,2024-10-16T09:15:00Z,34451
VD,2024-10-16T09:20:00Z,34491
VD,2024-10-16T09:25:00Z,34506
VD,2024-10-16T09:30:00Z,34483
VD,2024-10-16T09:35:00Z,34525
VD,2024-10-16T09:40:00Z,34535
VD,2024-10-16T09:45:00Z,34582
VD,2024-10-16T09:50:00Z,34638
VD,2024-10-16T09:55:00Z,34609
VD,2024-10-16T10:00:00Z,34700
VD,2024-10-16T10:05:00Z,34603
VD,2024-10-16T10:10:00Z,34624
VD,2024-10-16T10:15:00Z,34592
VD,2024-10-16T10:20:00Z,34524
VD,2024-10-16T10:25:00Z,34567
VD,2024-10-16T10:30:00Z,34564
VD,2024-10-16T10:35:00Z,34700
VD,2024-10-16T10:40:00Z,34931
VD,2024-10-16T10:45:00Z,35011
VD,2024-10-16T10:50:00Z,35039
VD,2024-10-16T10:55:00Z,35006
VD,2024-10-16T11:00:00Z,34685
VD,2024-10-16T11:05:00Z,34666
VD,2024-10-16T11:10:00Z,34603
VD,2024-10-16T11:15:00Z,34594
VD,2024-10-16T11:20:00Z,34544
VD,2024-10-16T11:25:00Z,34523
VD,2024-10-16T11:30:00Z,34725
VD,2024-10-16T11:35:00Z,34715
VD,2024-10-16T11:40:00Z,34730
VD,2024-10-16T11:45:00Z,34699
VD,2024-10-16T11:50:00Z,34625
VD,2024-10-16T11:55:00Z,34524
VD,2024-10-16T12:00:00Z,34753
VD,2024-10-16T12:05:00Z,34680
VD,2024-10-16T12:10:00Z,34827
VD,2024-10-16T12:15:00Z,34936
VD,2024-10-16T12:20:00Z,34936
VD,2024-10-16T12:25:00Z,34607
VD,2024-10-16T12:30:00Z,34222
VD,2024-10-16T12:35:00Z,34169
VD,2024-10-16T12:40:00Z,34103
VD,2024-10-16T12:45:00Z,34147
VD,2024-10-16T12:50:00Z,34137
VD,2024-10-16T12:55:00Z,34201
VD,2024-10-16T13:00:00Z,34020
VD,2024-10-16T13:05:00Z,34071
VD,2024-10-16T13:10:00Z,34155
VD,2024-10-16T13:15:00Z,34167
VD,2024-10-16T13:20:00Z,34200
VD,2024-10-16T13:25:00Z,34219
VD,2024-10-16T13:30:00Z,34383
VD,2024-10-16T13:35:00Z,34341
VD,2024-10-16T13:40:00Z,34234
VD,2024-10-16T13:45:00Z,34306
VD,2024-10-16T13:50:00Z,34305
VD,2024-10-16T13:55:00Z,34393
VD,2024-10-16T14:00:00Z,34862
VD,2024-10-16T14:05:00Z,35169
VD,2024-10-16T14:10:00Z,35095
VD,2024-10-16T14:15:00Z,35111
VD,2024-10-16T14:20:00Z,35098
VD,2024-10-16T14:25:00Z,35069
VD,2024-10-16T14:30:00Z,35137
VD,2024-10-16T14:35:00Z,35182
VD,2024-10-16T14:40:00Z,35249
VD,2024-10-16T14:45:00Z,35451
VD,2024-10-16T14:50:00Z,35670
VD,2024-10-16T14:55:00Z,35692
VD,2024-10-16T15:00:00Z,35852
VD,2024-10-16T15:05:00Z,35950
VD,2024-10-16T15:10:00Z,35870
VD,2024-10-16T15:15:00Z,35731
VD,2024-10-16T15:20:00Z,35736
VD,2024-10-16T15:25:00Z,35704
VD,2024-10-16T15:30:00Z,35656
VD,2024-10-16T15:35:00Z,35910
VD,2024-10-16T15:40:00Z,36146
VD,2024-10-16T15:45:00Z,36364
VD,2024-10-16T15:50:00Z,36501
VD,2024-10-16T15:55:00Z,36653
VD,2024-10-16T16:00:00Z,36710
VD,2024-10-16T16:05:00Z,36844
VD,2024-10-16T16:10:00Z,37092
VD,2024-10-16T16:15:00Z,37369
VD,2024-10-16T16:20:00Z,37531
VD,2024-10-16T16:25:00Z,37550
VD,2024-10-16T16:30:00Z,37551
VD,2024-10-16T16:35:00Z,37618
VD,2024-10-16T16:40:00Z,37745
VD,2024-10-16T16:45:00Z,37754
VD,2024-10-16T16:50:00Z,37817
VD,2024-10-16T16:55:00Z,37815
VD,2024-10-16T17:00:00Z,37686
VD,2024-10-16T17:05:00Z,37659
VD,2024-10-16T17:10:00Z,37650
VD,2024-10-16T17:15:00Z,37721
VD,2024-10-16T17:20:00Z,37710
VD,2024-10-16T17:25:00Z,37657
VD,2024-10-16T17:30:00Z,37672
VD,2024-10-16T17:35:00Z,37701
VD,2024-10-16T17:40:00Z,37678
VD,2024-10-16T17:45:00Z,37601
VD,2024-10-16T17:50:00Z,37487
VD,2024-10-16T17:55:00Z,37268
VD,2024-10-16T18:00:00Z,37526
VD,2024-10-16T18:05:00Z,37646
VD,2024-10-16T18:10:00Z,37447
VD,2024-10-16T18:15:00Z,37170
VD,2024-10-16T18:20:00Z,37103
VD,2024-10-16T18:25:00Z,37058
VD,2024-10-16T18:30:00Z,36861
VD,2024-10-16T18:35:00Z,36678
VD,2024-10-16T18:40:00Z,36534
VD,2024-10-16T18:45:00Z,36326
VD,2024-10-16T18:50:00Z,36165
VD,2024-10-16T18:55:00Z,36108
VD,2024-10-16T19:00:00Z,35708
VD,2024-10-16T19:05:00Z,35441
VD,2024-10-16T19:10:00Z,35129
VD,2024-10-16T19:15:00Z,34955
VD,2024-10-16T19:20:00Z,34697
VD,2024-10-16T19:25:00Z,34472
VD,2024-10-16T19:30:00Z,34180
VD,2024-10-16T19:35:00Z,34021
VD,2024-10-16T19:40:00Z,33884
VD,2024-10-16T19:45:00Z,33746
VD,2024-10-16T19:50:00Z,33591
VD,2024-10-16T19:55:00Z,33364
VD,2024-10-16T20:00:00Z,33053
VD,2024-10-16T20:05:00Z,32687
VD,2024-10-16T20:10:00Z,32380
VD,2024-10-16T20:15:00Z,32072
VD,2024-10-16T20:20:00Z,31615
VD,2024-10-16T20:25:00Z,31189
VD,2024-10-16T20:30:00Z,30994
VD,2024-10-16T20:35:00Z,30670
VD,2024-10-16T20:40:00Z,30295
VD,2024-10-16T20:45:00Z,29947
VD,2024-10-16T20:50:00Z,29705
VD,2024-10-16T20:55:00Z,29379
VD,2024-10-16T21:00:00Z,28909
VD,2024-10-16T21:05:00Z,28673
VD,2024-10-16T21:10:00Z,28463
VD,2024-10-16T21:15:00Z,27963
VD,2024-10-16T21:20:00Z,27622
VD,2024-10-16T21:25:00Z,27424
VD,2024-10-16T21:30:00Z,27379
VD,2024-10-16T21:35:00Z,27194
VD,2024-10-16T21:40:00Z,26949
VD,2024-10-16T21:45:00Z,26734
VD,2024-10-16T21:50:00Z,26506
VD,2024-10-16T21:55:00Z,26302
VD,2024-10-16T22:00:00Z,26059
VD,2024-10-16T22:05:00Z,25733
VD,2024-10-16T22:10:00Z,25410
VD,2024-10-16T22:15:00Z,25176
VD,2024-10-16T22:20:00Z,24890
VD,2024-10-16T22:25:00Z,24582
VD,2024-10-16T22:30:00Z,24461
VD,2024-10-16T22:35:00Z,24358
VD,2024-10-16T22:40:00Z,24294
VD,2024-10-16T22:45:00Z,24169
VD,2024-10-16T22:50:00Z,24041
VD,2024-10-16T22:55:00Z,23926
VD,2024-10-16T23:00:00Z,23774
VD,2024-10-16T23:05:00Z,23682
VD,2024-10-16T23:10:00Z,23541
VD,2024-10-16T23:15:00Z,23335
VD,2024-10-16T23:20:00Z,23229
VD,2024-10-16T23:25:00Z,23128
VD,2024-10-16T23:30:00Z,22997
VD,2024-10-16T23:35:00Z,22750
VD,2024-10-16T23:40:00Z,22646
VD,2024-10-16T23:45:00Z,22625
VD,2024-10-16T23:50:00Z,22616
VD,2024-10-16T23:55:00Z,22572
VD,2024-10-17T00:00:00Z,22621
VD,2024-10-17T00:05:00Z,22655
VD,2024-10-17T00:10:00Z,22811
VD,2024-10-17T00:15:00Z,23038
VD,2024-10-17T00:20:00Z,23198
VD,2024-10-17T00:25:00Z,23238
VD,2024-10-17T00:30:00Z,23107
VD,2024-10-17T00:35:00Z,23241
VD,2024-10-17T00:40:00Z,23276
VD,2024-10-17T00:45:00Z,23301
VD,2024-10-17T00:50:00Z,23266
VD,2024-10-17T00:55:00Z,23269
VD,2024-10-17T01:00:00Z,23316
VD,2024-10-17T01:05:00Z,23248
VD,2024-10-17T01:10:00Z,23349
VD,2024-10-17T01:15:00Z,23470
VD,2024-10-17T01:20:00Z,23577
VD,2024-10-17T01:25:00Z,23604
VD,2024-10-17T01:30:00Z,23453
VD,2024-10-17T01:35:00Z,23303
VD,2024-10-17T01:40:00Z,23167
VD,2024-10-17T01:45:00Z,23014
VD,2024-10-17T01:50:00Z,22915
VD,2024-10-17T01:55:00Z,22788
VD,2024-10-17T02:00:00Z,22716
VD,2024-10-17T02:05:00Z,22602
VD,2024-10-17T02:10:00Z,22507
VD,2024-10-17T02:15:00Z,22518
VD,2024-10-17T02:20:00Z,22528
VD,2024-10-17T02:25:00Z,22524
VD,2024-10-17T02:30:00Z,22537
VD,2024-10-17T02:35:00Z,22468
VD,2024-10-17T02:40:00Z,22396
VD,2024-10-17T02:45:00Z,22283
VD,2024-10-17T02:50:00Z,22069
VD,2024-10-17T02:55:00Z,21894
VD,2024-10-17T03:00:00Z,22004
VD,2024-10-17T03:05:00Z,21967
VD,2024-10-17T03:10:00Z,21825
VD,2024-10-17T03:15:00Z,21705
VD,2024-10-17T03:20:00Z,21878
VD,2024-10-17T03:25:00Z,21947
VD,2024-10-17T03:30:00Z,21900
VD,2024-10-17T03:35:00Z,21830
VD,2024-10-17T03:40:00Z,21770
VD,2024-10-17T03:45:00Z,21728
VD,2024-10-17T03:50:00Z,21667
VD,2024-10-17T03:55:00Z,21609
VD,2024-10-17T04:00:00Z,21530
VD,2024-10-17T04:05:00Z,21579
VD,2024-10-17T04:10:00Z,21654
VD,2024-10-17T04:15:00Z,21758
VD,2024-10-17T04:20:00Z,21781
VD,2024-10-17T04:25:00Z,21800
VD,2024-10-17T04:30:00Z,21783
VD,2024-10-17T04:35:00Z,21801
VD,2024-10-17T04:40:00Z,21917
VD,2024-10-17T04:45:00Z,22088
VD,2024-10-17T04:50:00Z,22563
VD,2024-10-17T04:55:00Z,22891
VD,2024-10-17T05:00:00Z,23546
VD,2024-10-17T05:05:00Z,24160
VD,2024-10-17T05:10:00Z,24557
VD,2024-10-17T05:15:00Z,25015
VD,2024-10-17T05:20:00Z,25428
VD,2024-10-17T05:25:00Z,25783
VD,2024-10-17T05:30:00Z,26208
VD,2024-10-17T05:35:00Z,26723
VD,2024-10-17T05:40:00Z,27119
VD,2024-10-17T05:45:00Z,27425
VD,2024-10-17T05:50:00Z,27825
VD,2024-10-17T05:55:00Z,28465
VD,2024-10-17T06:00:00Z,29185
VD,2024-10-17T06:05:00Z,29597
VD,2024-10-17T06:10:00Z,29972
VD,2024-10-17T06:15:00Z,30311
VD,2024-10-17T06:20:00Z,30528
VD,2024-10-17T06:25:00Z,30565
VD,2024-10-17T06:30:00Z,30631
VD,2024-10-17T06:35:00Z,30686
VD,2024-10-17T06:40:00Z,30733
VD,2024-10-17T06:45:00Z,30899
VD,2024-10-17T06:50:00Z,31061
VD,2024-10-17T06:55:00Z,31061
VD,2024-10-17T07:00:00Z,31227
VD,2024-10-17T07:05:00Z,31344
VD,2024-10-17T07:10:00Z,31547
VD,2024-10-17T07:15:00Z,31460
VD,2024-10-17T07:20:00Z,31459
VD,2024-10-17T07:25:00Z,31484
VD,2024-10-17T07:30:00Z,31384
VD,2024-10-17T07:35:00Z,31278
VD,2024-10-17T07:40:00Z,31242
VD,2024-10-17T07:45:00Z,31257
VD,2024-10-17T07:50:00Z,31220
VD,2024-10-17T07:55:00Z,31191
VD,2024-10-17T08:00:00Z,31247
VD,2024-10-17T08:05:00Z,31216
VD,2024-10-17T08:10:00Z,31209
VD,2024-10-17T08:15:00Z,31052
VD,2024-10-17T08:20:00Z,30863
VD,2024-10-17T08:25:00Z,30732
VD,2024-10-17T08:30:00Z,30640
VD,2024-10-17T08:35:00Z,30609
VD,2024-10-17T08:40:00Z,30538
VD,2024-10-17T08:45:00Z,30573
VD,2024-10-17T08:50:00Z,30526
VD,2024-10-17T08:55:00Z,30470
VD,2024-10-17T09:00:00Z,30081
VD,2024-10-17T09:05:00Z,30115
VD,2024-10-17T09:10:00Z,30142
VD,2024-10-17T09:15:00Z,30125
VD,2024-10-17T09:20:00Z,29817
VD,2024-10-17T09:25:00Z,29601
VD,2024-10-17T09:30:00Z,29545
VD,2024-10-17T09:35:00Z,29550
VD,2024-10-17T09:40:00Z,29427
VD,2024-10-17T09:45:00Z,29341
VD,2024-10-17T09:50:00Z,29260
VD,2024-10-17T09:55:00Z,29214
VD,2024-10-17T10:00:00Z,28925
VD,2024-10-17T10:05:00Z,28760
VD,2024-10-17T10:10:00Z,28676
VD,2024-10-17T10:15:00Z,28340
VD,2024-10-17T10:20:00Z,28063
VD,2024-10-17T10:25:00Z,27912
VD,2024-10-17T10:30:00Z,27948
VD,2024-10-17T10:35:00Z,27973
VD,2024-10-17T10:40:00Z,28085
VD,2024-10-17T10:45:00Z,28314
VD,2024-10-17T10:50:00Z,28433
VD,2024-10-17T10:55:00Z,28362
VD,2024-10-17T11:00:00Z,28225
VD,2024-10-17T11:05:00Z,28243
VD,2024-10-17T11:10:00Z,28180
VD,2024-10-17T11:15:00Z,28132
VD,2024-10-17T11:20:00Z,28142
VD,2024-10-17T11:25:00Z,28018
VD,2024-10-17T11:30:00Z,28070
VD,2024-10-17T11:35:00Z,28173
VD,2024-10-17T11:40:00Z,27989
VD,2024-10-17T11:45:00Z,27857
VD,2024-10-17T11:50:00Z,27889
VD,2024-10-17T11:55:00Z,28065
VD,2024-10-17T12:00:00Z,27999
VD,2024-10-17T12:05:00Z,27972
VD,2024-10-17T12:10:00Z,28001
VD,2024-10-17T12:15:00Z,27976
VD,2024-10-17T12:20:00Z,28236
VD,2024-10-17T12:25:00Z,28496
VD,2024-10-17T12:30:00Z,28331
VD,2024-10-17T12:35:00Z,28079
VD,2024-10-17T12:40:00Z,27967
VD,2024-10-17T12:45:00Z,27951
VD,2024-10-17T12:50:00Z,27992
VD,2024-10-17T12:55:00Z,28010
VD,2024-10-17T13:00:00Z,27673
VD,2024-10-17T13:05:00Z,27538
VD,2024-10-17T13:10:00Z,27571
VD,2024-10-17T13:15:00Z,27414
VD,2024-10-17T13:20:00Z,27366
VD,2024-10-17T13:25:00Z,27420
VD,2024-10-17T13:30:00Z,27534
VD,2024-10-17T13:35:00Z,27653
VD,2024-10-17T13:40:00Z,27656
VD,2024-10-17T13:45:00Z,27622
VD,2024-10-17T13:50:00Z,27736
VD,2024-10-17T13:55:00Z,27659
VD,2024-10-17T14:00:00Z,27652
VD,2024-10-17T14:05:00Z,27581
VD,2024-10-17T14:10:00Z,27587
VD,2024-10-17T14:15:00Z,27726
VD,2024-10-17T14:20:00Z,27940
VD,2024-10-17T14:25:00Z,28105
VD,2024-10-17T14:30:00Z,28313
VD,2024-10-17T14:35:00Z,28579
VD,2024-10-17T14:40:00Z,28841
VD,2024-10-17T14:45:00Z,29179
VD,2024-10-17T14:50:00Z,29325
VD,2024-10-17T14:55:00Z,29323
VD,2024-10-17T15:00:00Z,29677
VD,2024-10-17T15:05:00Z,29766
VD,2024-10-17T15:10:00Z,29964
VD,2024-10-17T15:15:00Z,29998
VD,2024-10-17T15:20:00Z,29987
VD,2024-10-17T15:25:00Z,30116
VD,2024-10-17T15:30:00Z,30486
VD,2024-10-17T15:35:00Z,30772
VD,2024-10-17T15:40:00Z,30991
VD,2024-10-17T15:45:00Z,31417
VD,2024-10-17T15:50:00Z,31788
VD,2024-10-17T15:55:00Z,32103
VD,2024-10-17T16:00:00Z,32513
VD,2024-10-17T16:05:00Z,32999
VD,2024-10-17T16:10:00Z,33155
VD,2024-10-17T16:15:00Z,33428
VD,2024-10-17T16:20:00Z,33652
VD,2024-10-17T16:25:00Z,33840
VD,2024-10-17T16:30:00Z,33969
VD,2024-10-17T16:35:00Z,34079
VD,2024-10-17T16:40:00Z,34150
VD,2024-10-17T16:45:00Z,34182
VD,2024-10-17T16:50:00Z,34236
VD,2024-10-17T16:55:00Z,34228
VD,2024-10-17T17:00:00Z,34110
VD,2024-10-17T17:05:00Z,34368
VD,2024-10-17T17:10:00Z,34468
VD,2024-10-17T17:15:00Z,34622
VD,2024-10-17T17:20:00Z,34921
VD,2024-10-17T17:25:00Z,35016
VD,2024-10-17T17:30:00Z,35050
VD,2024-10-17T17:35:00Z,35026
VD,2024-10-17T17:40:00Z,35041
VD,2024-10-17T17:45:00Z,35163
VD,2024-10-17T17:50:00Z,35213
VD,2024-10-17T17:55:00Z,35263
VD,2024-10-17T18:00:00Z,35739
VD,2024-10-17T18:05:00Z,35777
VD,2024-10-17T18:10:00Z,35614
VD,2024-10-17T18:15:00Z,35392
VD,2024-10-17T18:20:00Z,35286
VD,2024-10-17T18:25:00Z,35183
VD,2024-10-17T18:30:00Z,35128
VD,2024-10-17T18:35:00Z,34919
VD,2024-10-17T18:40:00Z,34825
VD,2024-10-17T18:45:00Z,34823
VD,2024-10-17T18:50:00Z,34701
VD,2024-10-17T18:55:00Z,34404
VD,2024-10-17T19:00:00Z,34130
VD,2024-10-17T19:05:00Z,33908
VD,2024-10-17T19:10:00Z,33888
VD,2024-10-17T19:15:00Z,33811
VD,2024-10-17T19:20:00Z,33625
VD,2024-10-17T19:25:00Z,33562
VD,2024-10-17T19:30:00Z,33309
VD,2024-10-17T19:35:00Z,33086
VD,2024-10-17T19:40:00Z,32893
VD,2024-10-17T19:45:00Z,32822
VD,2024-10-17T19:50:00Z,32689
VD,2024-10-17T19:55:00Z,32473
VD,2024-10-17T20:00:00Z,32266
VD,2024-10-17T20:05:00Z,32029
VD,2024-10-17T20:10:00Z,31757
VD,2024-10-17T20:15:00Z,31457
VD,2024-10-17T20:20:00Z,31175
VD,2024-10-17T20:25:00Z,30854
VD,2024-10-17T20:30:00Z,30434
VD,2024-10-17T20:35:00Z,30364
VD,2024-10-17T20:40:00Z,30076
VD,2024-10-17T20:45:00Z,29766
VD,2024-10-17T20:50:00Z,29428
VD,2024-10-17T20:55:00Z,29174
VD,2024-10-17T21:00:00Z,28805
VD,2024-10-17T21:05:00Z,28384
VD,2024-10-17T21:10:00Z,28086
VD,2024-10-17T21:15:00Z,27848
VD,2024-10-17T21:20:00Z,27765
VD,2024-10-17T21:25:00Z,27702
VD,2024-10-17T21:30:00Z,27700
VD,2024-10-17T21:35:00Z,27565
VD,2024-10-17T21:40:00Z,27458
VD,2024-10-17T21:45:00Z,27236
VD,2024-10-17T21:50:00Z,26623
VD,2024-10-17T21:55:00Z,25868
VD,2024-10-17T22:00:00Z,25334
VD,2024-10-17T22:05:00Z,24753
VD,2024-10-17T22:10:00Z,24410
VD,2024-10-17T22:15:00Z,24070
VD,2024-10-17T22:20:00Z,23866
VD,2024-10-17T22:25:00Z,23827
VD,2024-10-17T22:30:00Z,23744
VD,2024-10-17T22:35:00Z,23648
VD,2024-10-17T22:40:00Z,23609
VD,2024-10-17T22:45:00Z,23564
VD,2024-10-17T22:50:00Z,23371
VD,2024-10-17T22:55:00Z,23168
VD,2024-10-17T23:00:00Z,23089
VD,2024-10-17T23:05:00Z,23073
VD,2024-10-17T23:10:00Z,23005
VD,2024-10-17T23:15:00Z,23010
VD,2024-10-17T23:20:00Z,22979
VD,2024-10-17T23:25:00Z,22894
VD,2024-10-17T23:30:00Z,22880
VD,2024-10-17T23:35:00Z,22939
VD,2024-10-17T23:40:00Z,22956
VD,2024-10-17T23:45:00Z,22735
VD,2024-10-17T23:50:00Z,22804
VD,2024-10-17T23:55:00Z,22601
VD,2024-10-18T00:00:00Z,22645
VD,2024-10-18T00:05:00Z,22794
VD,2024-10-18T00:10:00Z,22857
VD,2024-10-18T00:15:00Z,22826
VD,2024-10-18T00:20:00Z,22800
